post_id,actor_1,actor_2,relation_type
2097297275185934763,Saudi Arabia,United States,skeptical
2097228527989088641,Pakistan,Saudi Arabia,neutral-reporting
2097228527989088641,Pakistan,Turkiye,neutral-reporting
2097228527989088641,Saudi Arabia,Turkiye,neutral-reporting
2097207610831155219,Iran,Saudi Arabia,hostile
2097207610831155219,Iran,United States,hostile
2097207610831155219,Saudi Arabia,United States,hostile
2097181762824945994,Pakistan,Saudi Arabia,supportive
2097181762824945994,Pakistan,Turkiye,supportive
2097181762824945994,Saudi Arabia,Turkiye,supportive
2097181544733376699,Iran,Pakistan,skeptical
2097181544733376699,Iran,Saudi Arabia,hostile
2097181544733376699,Iran,Turkiye,skeptical
2097181544733376699,Iran,United States,neutral-reporting
2097181544733376699,Pakistan,Saudi Arabia,skeptical
2097181544733376699,Pakistan,Turkiye,skeptical
2097181544733376699,Saudi Arabia,Turkiye,skeptical
2097181544733376699,Saudi Arabia,United States,skeptical
2097181544733376699,Turkiye,United States,neutral-reporting
2097175657939628405,Pakistan,Turkiye,skeptical
2097175657939628405,Saudi Arabia,Pakistan,skeptical
2097175657939628405,Saudi Arabia,Turkiye,skeptical
2097161081005519262,Saudi Arabia,United States,neutral-reporting
2097127089610604887,Saudi Arabia,United States,neutral-reporting
2097043271646425378,Saudi Arabia,Pakistan,neutral-reporting
2097043271646425378,Saudi Arabia,Turkiye,neutral-reporting
2097043271646425378,Pakistan,Turkiye,neutral-reporting
2097043271646425378,Pakistan,Iran,neutral-reporting
2097043271646425378,Saudi Arabia,Iran,neutral-reporting
2097043271646425378,Turkiye,Iran,neutral-reporting
2097043271646425378,Pakistan,United States,neutral-reporting
2097043271646425378,Saudi Arabia,United States,neutral-reporting
2097043271646425378,Turkiye,United States,neutral-reporting
2097029636752371955,Iran,Pakistan,neutral-reporting
2097029636752371955,Iran,Saudi Arabia,hostile
2097029636752371955,Iran,Turkiye,hostile
2097029636752371955,Iran,United States,hostile
2097029636752371955,Pakistan,Saudi Arabia,skeptical
2097029636752371955,Pakistan,Turkiye,skeptical
2097029636752371955,Pakistan,United States,skeptical
2097029636752371955,Saudi Arabia,Turkiye,skeptical
2097029636752371955,Saudi Arabia,United States,skeptical
2097029636752371955,Turkiye,United States,hostile
2096993155292028939,Pakistan,Saudi Arabia,neutral-reporting
2096993155292028939,Pakistan,Turkiye,neutral-reporting
2096993155292028939,Pakistan,United States,neutral-reporting
2096993155292028939,Saudi Arabia,Turkiye,neutral-reporting
2096993155292028939,Saudi Arabia,United States,neutral-reporting
2096993155292028939,Turkiye,United States,neutral-reporting
2096986691517181959,Iran,Saudi Arabia,neutral-reporting
2096986691517181959,Iran,United States,hostile
2096986691517181959,Saudi Arabia,United States,neutral-reporting
2096915129774317789,Pakistan,Turkiye,neutral-reporting
2096915129774317789,Pakistan,United States,neutral-reporting
2096915129774317789,Turkiye,United States,neutral-reporting
2096655139428041040,Iran,Pakistan,supportive
2096655139428041040,Pakistan,United States,supportive
2096655139428041040,Iran,United States,supportive
2096477301642809349,Iran,Pakistan,hostile
2096477301642809349,Pakistan,Saudi Arabia,hostile
2096477301642809349,Pakistan,United States,hostile
2096477301642809349,Iran,Saudi Arabia,hostile
2096477301642809349,Iran,United States,hostile
2096477301642809349,Saudi Arabia,United States,hostile
2097836669831376964,Pakistan,Saudi Arabia,neutral-reporting
2097836669831376964,Pakistan,Turkiye,neutral-reporting
2097836669831376964,Saudi Arabia,Turkiye,neutral-reporting
2097830681363804288,Pakistan,Saudi Arabia,skeptical
2097830681363804288,Pakistan,Turkiye,skeptical
2097830681363804288,Saudi Arabia,Turkiye,skeptical
2097829908722462796,Pakistan,Saudi Arabia,skeptical
2097826130791436652,Iran,Pakistan,hostile
2097826130791436652,Iran,Saudi Arabia,hostile
2097826130791436652,Iran,Turkiye,hostile
2097826130791436652,Pakistan,Saudi Arabia,supportive
2097826130791436652,Pakistan,Turkiye,supportive
2097826130791436652,Saudi Arabia,Turkiye,supportive
2097816972276994246,Pakistan,Saudi Arabia,supportive
2097816678205940084,Pakistan,Saudi Arabia,hostile
2097816678205940084,Pakistan,Turkiye,hostile
2097816678205940084,Saudi Arabia,Turkiye,hostile
2097815478370701513,Iran,Pakistan,hostile
2097815478370701513,Iran,Saudi Arabia,hostile
2097815478370701513,Iran,Turkiye,hostile
2097815478370701513,Pakistan,Saudi Arabia,supportive
2097815478370701513,Pakistan,Turkiye,supportive
2097815478370701513,Saudi Arabia,Turkiye,supportive
2097814859391877484,Pakistan,Saudi Arabia,neutral-reporting
2097809242635870584,Saudi Arabia,Turkiye,skeptical
2097809017905291601,Pakistan,Saudi Arabia,supportive
2097803793479893075,Iran,Pakistan,neutral-reporting
2097803793479893075,Iran,Turkiye,neutral-reporting
2097803793479893075,Pakistan,Turkiye,neutral-reporting
2097800853168251266,Iran,Pakistan,neutral-reporting
2097800853168251266,Iran,Saudi Arabia,neutral-reporting
2097800853168251266,Iran,Turkiye,neutral-reporting
2097800853168251266,Pakistan,Saudi Arabia,neutral-reporting
2097800853168251266,Pakistan,Turkiye,neutral-reporting
2097800853168251266,Saudi Arabia,Turkiye,neutral-reporting
2097800105021886750,Pakistan,Saudi Arabia,neutral-reporting
2097799551126053342,Saudi Arabia,Turkiye,neutral-reporting
2097751816087986180,Pakistan,Saudi Arabia,neutral-reporting
2097748082335330370,Pakistan,Saudi Arabia,skeptical
2097747585888895474,Pakistan,Saudi Arabia,neutral-reporting
2097744819561127999,Pakistan,Saudi Arabia,supportive
2097744094374027711,Pakistan,Saudi Arabia,skeptical
2097735587935789060,Pakistan,Saudi Arabia,supportive
2097734733874770175,Pakistan,Saudi Arabia,supportive
2097734047946662303,Pakistan,Saudi Arabia,neutral-reporting
2097732649859322346,Pakistan,Saudi Arabia,skeptical
2097727821577945148,Pakistan,Saudi Arabia,neutral-reporting
2097727334048731481,Pakistan,Saudi Arabia,neutral-reporting
2097723669585756653,Pakistan,Saudi Arabia,supportive
2097723669585756653,Pakistan,Turkiye,neutral-reporting
2097723669585756653,Saudi Arabia,Turkiye,neutral-reporting
2097722412607377900,Pakistan,Saudi Arabia,supportive
2097722412607377900,Pakistan,Turkiye,skeptical
2097722412607377900,Saudi Arabia,Turkiye,skeptical
2097722280227078147,Pakistan,Saudi Arabia,skeptical
2097716833742963061,Pakistan,Saudi Arabia,neutral-reporting
2097716094173950341,Pakistan,Saudi Arabia,skeptical
2097716094173950341,Pakistan,Turkiye,skeptical
2097716094173950341,Saudi Arabia,Turkiye,skeptical
2097714911233347922,Pakistan,Saudi Arabia,skeptical
2097714251901112681,Pakistan,Saudi Arabia,supportive
2097714251901112681,Pakistan,Turkiye,neutral-reporting
2097714251901112681,Saudi Arabia,Turkiye,neutral-reporting
2097714192925225383,Pakistan,Saudi Arabia,skeptical
2097710751561789555,Pakistan,Saudi Arabia,skeptical
2097710751561789555,Iran,Pakistan,unclear
2097710751561789555,Iran,Saudi Arabia,unclear
2097709211555713050,Pakistan,Saudi Arabia,skeptical
2097709211555713050,Pakistan,Turkiye,skeptical
2097709211555713050,Saudi Arabia,Turkiye,skeptical
2097708554035908796,Pakistan,Saudi Arabia,neutral-reporting
2097708554035908796,Pakistan,Turkiye,neutral-reporting
2097708554035908796,Saudi Arabia,Turkiye,neutral-reporting
2097706768822346160,Pakistan,Saudi Arabia,supportive
2097706768822346160,Pakistan,Turkiye,neutral-reporting
2097706768822346160,Saudi Arabia,Turkiye,neutral-reporting
2097704536039473571,Pakistan,Saudi Arabia,neutral-reporting
2097704536039473571,Pakistan,Turkiye,neutral-reporting
2097704536039473571,Saudi Arabia,Turkiye,neutral-reporting
2097704266836361539,Pakistan,Saudi Arabia,skeptical
2097704048992612446,Pakistan,Saudi Arabia,supportive
2097702427751522689,Pakistan,Saudi Arabia,skeptical
2097702179108946217,Pakistan,Turkiye,neutral-reporting
2097701781908431217,Pakistan,Saudi Arabia,supportive
2097701781908431217,Pakistan,Turkiye,neutral-reporting
2097701781908431217,Saudi Arabia,Turkiye,neutral-reporting
2097701568120586342,Pakistan,Saudi Arabia,supportive
2097701568120586342,Pakistan,Turkiye,neutral-reporting
2097701568120586342,Saudi Arabia,Turkiye,neutral-reporting
2097701355360072147,Pakistan,Turkiye,neutral-reporting
2097698874261446884,Pakistan,Saudi Arabia,supportive
2097698874261446884,Pakistan,Turkiye,neutral-reporting
2097698874261446884,Saudi Arabia,Turkiye,neutral-reporting
2097698733068616171,Pakistan,Turkiye,neutral-reporting
2097698598872027315,Pakistan,Saudi Arabia,neutral-reporting
2097697854869622968,Pakistan,Saudi Arabia,skeptical
2097697854869622968,Pakistan,Turkiye,neutral-reporting
2097697854869622968,Saudi Arabia,Turkiye,neutral-reporting
2097697676326482132,Pakistan,Saudi Arabia,neutral-reporting
2097697676326482132,Pakistan,Turkiye,neutral-reporting
2097697676326482132,Saudi Arabia,Turkiye,neutral-reporting
2097696435093254409,Iran,Pakistan,hostile
2097696435093254409,Iran,Saudi Arabia,hostile
2097696435093254409,Pakistan,Saudi Arabia,hostile
2097696290897273015,Iran,Pakistan,hostile
2097696290897273015,Iran,Saudi Arabia,hostile
2097696290897273015,Pakistan,Saudi Arabia,hostile
2097695696702841178,Iran,Pakistan,hostile
2097694949496025306,Pakistan,Saudi Arabia,supportive
2097694949496025306,Pakistan,Turkiye,neutral-reporting
2097694949496025306,Saudi Arabia,Turkiye,neutral-reporting
2097694701608468866,Pakistan,Saudi Arabia,supportive
2097694701608468866,Pakistan,Turkiye,neutral-reporting
2097694701608468866,Saudi Arabia,Turkiye,neutral-reporting
2097694700920525238,Pakistan,Saudi Arabia,supportive
2097694700920525238,Pakistan,Turkiye,neutral-reporting
2097694700920525238,Saudi Arabia,Turkiye,neutral-reporting
2097694534121509239,Pakistan,Saudi Arabia,supportive
2097694534121509239,Pakistan,Turkiye,neutral-reporting
2097694534121509239,Saudi Arabia,Turkiye,neutral-reporting
2097694523044356242,Pakistan,Saudi Arabia,supportive
2097694523044356242,Pakistan,Turkiye,supportive
2097694523044356242,Saudi Arabia,Turkiye,supportive
2097694526022340865,Pakistan,Saudi Arabia,supportive
2097694526022340865,Pakistan,Turkiye,neutral-reporting
2097694526022340865,Saudi Arabia,Turkiye,neutral-reporting
2097694318911754450,Iran,Pakistan,hostile
2097692775923732533,Pakistan,Saudi Arabia,hostile
2097692775923732533,Pakistan,Turkiye,skeptical
2097692775923732533,Saudi Arabia,Turkiye,skeptical
2097692493387284551,Iran,Pakistan,unclear
2097692493387284551,Iran,Saudi Arabia,unclear
2097692493387284551,Iran,Turkiye,unclear
2097692493387284551,Pakistan,Saudi Arabia,neutral-reporting
2097692493387284551,Pakistan,Turkiye,neutral-reporting
2097692493387284551,Saudi Arabia,Turkiye,neutral-reporting
2097691382190379097,Iran,Pakistan,neutral-reporting
2097691382190379097,Iran,Saudi Arabia,unclear
2097691382190379097,Pakistan,Saudi Arabia,neutral-reporting
2097690346796757148,Pakistan,Saudi Arabia,supportive
2097685587255787722,Pakistan,Saudi Arabia,supportive
2097685448168767554,Pakistan,Saudi Arabia,neutral-reporting
2097683091435229574,Pakistan,Saudi Arabia,neutral-reporting
2097683091435229574,Pakistan,Iran,skeptical
2097683091435229574,Saudi Arabia,Iran,hostile
2097682486319034687,Pakistan,Saudi Arabia,supportive
2097682486319034687,Pakistan,Turkiye,neutral-reporting
2097682486319034687,Saudi Arabia,Turkiye,neutral-reporting
2097680629966217527,Pakistan,Saudi Arabia,neutral-reporting
2097680629966217527,Pakistan,Turkiye,neutral-reporting
2097680629966217527,Saudi Arabia,Turkiye,neutral-reporting
2097679628781703425,Pakistan,Saudi Arabia,neutral-reporting
2097679628781703425,Pakistan,Turkiye,neutral-reporting
2097679628781703425,Saudi Arabia,Turkiye,neutral-reporting
2097678809566765404,Pakistan,Turkiye,skeptical
2097676268536037826,Pakistan,Saudi Arabia,hostile
2097676268536037826,Pakistan,Turkiye,hostile
2097676268536037826,Saudi Arabia,Turkiye,hostile
2097676268536037826,Iran,Saudi Arabia,hostile
2097675716397826332,Pakistan,Saudi Arabia,supportive
2097675716397826332,Pakistan,Turkiye,supportive
2097675716397826332,Saudi Arabia,Turkiye,supportive
2097675137516511628,Pakistan,Saudi Arabia,supportive
2097675137516511628,Pakistan,Turkiye,supportive
2097675137516511628,Saudi Arabia,Turkiye,supportive
2097674426368278737,Pakistan,Saudi Arabia,skeptical
2097674225167351824,Pakistan,Saudi Arabia,neutral-reporting
2097674225167351824,Pakistan,Turkiye,neutral-reporting
2097674225167351824,Saudi Arabia,Turkiye,neutral-reporting
2097673630607958315,Pakistan,Saudi Arabia,neutral-reporting
2097671958754124239,Iran,Pakistan,hostile
2097671775790243858,Pakistan,Saudi Arabia,skeptical
2097671775790243858,Pakistan,Turkiye,skeptical
2097671775790243858,Saudi Arabia,Turkiye,skeptical
2097671723600711855,Pakistan,Saudi Arabia,skeptical
2097671723600711855,Pakistan,Turkiye,skeptical
2097671723600711855,Saudi Arabia,Turkiye,skeptical
2097671465009058151,Pakistan,Saudi Arabia,neutral-reporting
2097671465009058151,Pakistan,Turkiye,neutral-reporting
2097671465009058151,Saudi Arabia,Turkiye,neutral-reporting
2097670795463934193,Pakistan,Saudi Arabia,supportive
2097669876861018601,Pakistan,Saudi Arabia,supportive
2097669828970758349,Iran,Pakistan,hostile
2097669828970758349,Iran,Turkiye,hostile
2097669828970758349,Pakistan,Turkiye,neutral-reporting
2097667711035736405,Pakistan,Saudi Arabia,supportive
2097667711035736405,Pakistan,Turkiye,neutral-reporting
2097667711035736405,Saudi Arabia,Turkiye,neutral-reporting
2097666921558872335,Pakistan,Saudi Arabia,neutral-reporting
2097666921558872335,Pakistan,Turkiye,neutral-reporting
2097666921558872335,Saudi Arabia,Turkiye,neutral-reporting
2097666359005966353,Pakistan,Saudi Arabia,neutral-reporting
2097666192123322708,Pakistan,Saudi Arabia,skeptical
2097664496445911142,Pakistan,Saudi Arabia,supportive
2097664496445911142,Pakistan,Turkiye,supportive
2097664496445911142,Saudi Arabia,Turkiye,supportive
2097663264121581607,Pakistan,Saudi Arabia,supportive
2097662219248926992,Pakistan,Saudi Arabia,supportive
2097662219248926992,Pakistan,Turkiye,neutral-reporting
2097662219248926992,Saudi Arabia,Turkiye,neutral-reporting
2097661530552635830,Pakistan,Saudi Arabia,skeptical
2097661530552635830,Pakistan,Turkiye,skeptical
2097661530552635830,Saudi Arabia,Turkiye,skeptical
2097660623257760188,Pakistan,Saudi Arabia,neutral-reporting
2097660623257760188,Pakistan,Turkiye,neutral-reporting
2097660623257760188,Saudi Arabia,Turkiye,neutral-reporting
2097658201596686481,Pakistan,Saudi Arabia,supportive
2097650977855705279,Pakistan,Saudi Arabia,supportive
2097649106743365911,Pakistan,Saudi Arabia,hostile
2097649106743365911,Pakistan,Turkiye,hostile
2097649106743365911,Saudi Arabia,Turkiye,hostile
2097647830349582518,Pakistan,Saudi Arabia,neutral-reporting
2097646991677567372,Pakistan,Saudi Arabia,neutral-reporting
2097646991677567372,Pakistan,Turkiye,neutral-reporting
2097646991677567372,Saudi Arabia,Turkiye,neutral-reporting
2097646796403343499,Pakistan,Saudi Arabia,neutral-reporting
2097646181002174594,Pakistan,Saudi Arabia,skeptical
2097645591077716410,Pakistan,Saudi Arabia,supportive
2097645477110136966,Pakistan,Saudi Arabia,supportive
2097645477110136966,Pakistan,Turkiye,supportive
2097645477110136966,Saudi Arabia,Turkiye,supportive
2097643853885186543,Pakistan,Saudi Arabia,supportive
2097643853885186543,Pakistan,Turkiye,neutral-reporting
2097643853885186543,Saudi Arabia,Turkiye,neutral-reporting
2097643777095774348,Pakistan,Saudi Arabia,supportive
2097643777095774348,Pakistan,Turkiye,neutral-reporting
2097643777095774348,Saudi Arabia,Turkiye,neutral-reporting
2097641918813638771,Pakistan,Saudi Arabia,supportive
2097641918813638771,Pakistan,Turkiye,neutral-reporting
2097641918813638771,Saudi Arabia,Turkiye,neutral-reporting
2097639961583603799,Pakistan,Saudi Arabia,skeptical
2097638767037489502,Pakistan,Saudi Arabia,supportive
2097638747017724371,Pakistan,Saudi Arabia,supportive
2097638747017724371,Pakistan,Turkiye,neutral-reporting
2097638747017724371,Saudi Arabia,Turkiye,neutral-reporting
2097638031624986662,Saudi Arabia,Turkiye,neutral-reporting
2097637687566176291,Pakistan,Saudi Arabia,skeptical
2097637687566176291,Iran,Saudi Arabia,hostile
2097637687566176291,Iran,Pakistan,hostile
2097637389292163266,Pakistan,Saudi Arabia,supportive
2097633626057850983,Pakistan,Turkiye,skeptical
2097633626057850983,Pakistan,Saudi Arabia,skeptical
2097633626057850983,Turkiye,Saudi Arabia,skeptical
2097631925083275385,Pakistan,Saudi Arabia,neutral-reporting
2097627850811576441,Pakistan,Saudi Arabia,supportive
2097627850811576441,Pakistan,Turkiye,neutral-reporting
2097627850811576441,Saudi Arabia,Turkiye,neutral-reporting
2097627337097458069,Pakistan,Saudi Arabia,supportive
2097623706139086956,Pakistan,Saudi Arabia,hostile
2097623706139086956,Pakistan,Turkiye,hostile
2097623706139086956,Saudi Arabia,Turkiye,hostile
2097623169037410326,Pakistan,Turkiye,skeptical
2097620578123333916,Iran,Saudi Arabia,skeptical
2097620578123333916,Iran,Turkiye,skeptical
2097620578123333916,Saudi Arabia,Turkiye,neutral-reporting
2097612076722073884,Pakistan,Saudi Arabia,skeptical
2097612062352687328,Pakistan,Saudi Arabia,supportive
2097612057365332248,Pakistan,Saudi Arabia,supportive
2097612057365332248,Pakistan,Turkiye,neutral-reporting
2097612057365332248,Saudi Arabia,Turkiye,neutral-reporting
2097611374168031495,Pakistan,Saudi Arabia,supportive
2097611329251275165,Pakistan,Saudi Arabia,supportive
2097611030096498734,Pakistan,Saudi Arabia,neutral-reporting
2097611030096498734,Pakistan,Turkiye,neutral-reporting
2097611030096498734,Saudi Arabia,Turkiye,neutral-reporting
2097610124508778944,Pakistan,Saudi Arabia,supportive
2097610124508778944,Pakistan,Turkiye,skeptical
2097610124508778944,Saudi Arabia,Turkiye,skeptical
2097607895462338896,Pakistan,Saudi Arabia,supportive
2097607891083842025,Pakistan,Saudi Arabia,supportive
2097597911068762346,Pakistan,Saudi Arabia,neutral-reporting
2097596811527512172,Saudi Arabia,Pakistan,neutral-reporting
2097596811527512172,Saudi Arabia,Turkiye,neutral-reporting
2097596811527512172,Pakistan,Turkiye,neutral-reporting
2097596811527512172,Iran,Saudi Arabia,hostile
2097596811527512172,Iran,Pakistan,hostile
2097596811527512172,Iran,Turkiye,hostile
2097595886788345914,Pakistan,Saudi Arabia,neutral-reporting
2097593203809833424,Saudi Arabia,Turkiye,neutral-reporting
2097590709423399065,Pakistan,Saudi Arabia,supportive
2097590709423399065,Pakistan,Turkiye,skeptical
2097590709423399065,Saudi Arabia,Turkiye,skeptical
2097589033652064564,Pakistan,Saudi Arabia,supportive
2097589033652064564,Pakistan,Turkiye,neutral-reporting
2097589033652064564,Saudi Arabia,Turkiye,neutral-reporting
2097584629578440747,Iran,Turkiye,skeptical
2097583872821416354,Pakistan,Saudi Arabia,neutral-reporting
2097580229623734688,Pakistan,Iran,neutral-reporting
2097579430378189086,Pakistan,Saudi Arabia,skeptical
2097579430378189086,Pakistan,Turkiye,skeptical
2097579430378189086,Saudi Arabia,Turkiye,skeptical
2097575597836993007,Pakistan,Saudi Arabia,skeptical
2097575597836993007,Pakistan,Turkiye,skeptical
2097575597836993007,Saudi Arabia,Turkiye,skeptical
2097575036689252848,Pakistan,Saudi Arabia,supportive
2097574664889634843,Pakistan,Saudi Arabia,supportive
2097573196790956330,Pakistan,Saudi Arabia,supportive
2097572457393877124,Pakistan,Saudi Arabia,neutral-reporting
2097572457393877124,Pakistan,Turkiye,neutral-reporting
2097572457393877124,Saudi Arabia,Turkiye,neutral-reporting
2097570785649189122,Pakistan,Saudi Arabia,supportive
2097568836635795874,Pakistan,Saudi Arabia,supportive
2097568836635795874,Pakistan,Turkiye,supportive
2097568836635795874,Saudi Arabia,Turkiye,supportive
2097568596092440914,Iran,Saudi Arabia,hostile
2097568596092440914,Pakistan,Saudi Arabia,skeptical
2097568596092440914,Pakistan,Turkiye,skeptical
2097568596092440914,Saudi Arabia,Turkiye,skeptical
2097566057829732854,Pakistan,Saudi Arabia,hostile
2097564749932474459,Pakistan,Saudi Arabia,skeptical
2097564749932474459,Pakistan,Turkiye,skeptical
2097564749932474459,Saudi Arabia,Turkiye,skeptical
2097564280577286156,Pakistan,Saudi Arabia,skeptical
2097564007414821301,Pakistan,Saudi Arabia,skeptical
2097562503777845326,Pakistan,Saudi Arabia,neutral-reporting
2097562025467494876,Pakistan,Saudi Arabia,skeptical
2097561681685893174,Pakistan,Saudi Arabia,supportive
2097561681685893174,Pakistan,Turkiye,supportive
2097561681685893174,Saudi Arabia,Turkiye,supportive
2097557729128911212,Pakistan,Saudi Arabia,supportive
2097557729128911212,Pakistan,Turkiye,neutral-reporting
2097557729128911212,Saudi Arabia,Turkiye,neutral-reporting
2097552204513370263,Pakistan,Saudi Arabia,supportive
2097550640339681696,Saudi Arabia,Pakistan,skeptical
2097550640339681696,Pakistan,Iran,neutral-reporting
2097550640339681696,Saudi Arabia,Iran,neutral-reporting
2097549420955156928,Saudi Arabia,Pakistan,hostile
2097549184400576993,Iran,Pakistan,hostile
2097548711274704913,Pakistan,Saudi Arabia,neutral-reporting
2097548711274704913,Pakistan,Turkiye,neutral-reporting
2097548711274704913,Saudi Arabia,Turkiye,neutral-reporting
2097547511447876085,Pakistan,Saudi Arabia,supportive
2097546630606016935,Iran,Saudi Arabia,hostile
2097546630606016935,Pakistan,Saudi Arabia,skeptical
2097546370345480406,Iran,Saudi Arabia,skeptical
2097546015352275338,Pakistan,Saudi Arabia,neutral-reporting
2097544833972031622,Iran,Turkiye,neutral-reporting
2097540930966605964,Iran,Saudi Arabia,hostile
2097540930966605964,Iran,Pakistan,hostile
2097540930966605964,Iran,Turkiye,hostile
2097540930966605964,Saudi Arabia,Pakistan,skeptical
2097540930966605964,Saudi Arabia,Turkiye,skeptical
2097540930966605964,Pakistan,Turkiye,skeptical
2097538248419750347,Pakistan,Turkiye,supportive
2097537450059178117,Iran,Saudi Arabia,hostile
2097536276891349154,Iran,Pakistan,skeptical
2097536276891349154,Iran,Saudi Arabia,skeptical
2097536276891349154,Pakistan,Saudi Arabia,neutral-reporting
2097529049388310885,Pakistan,Saudi Arabia,skeptical
2097528581060800878,Pakistan,Saudi Arabia,supportive
2097528581060800878,Pakistan,Turkiye,supportive
2097528581060800878,Saudi Arabia,Turkiye,supportive
2097527023174627670,Saudi Arabia,Turkiye,neutral-reporting
2097526674292371949,Pakistan,Saudi Arabia,neutral-reporting
2097526674292371949,Pakistan,Turkiye,neutral-reporting
2097526674292371949,Saudi Arabia,Turkiye,neutral-reporting
2097521895851905108,Pakistan,Saudi Arabia,skeptical
2097521895851905108,Pakistan,Turkiye,skeptical
2097521895851905108,Saudi Arabia,Turkiye,skeptical
2097517560455626780,Iran,Pakistan,hostile
2097517560455626780,Iran,Saudi Arabia,hostile
2097517560455626780,Pakistan,Saudi Arabia,neutral-reporting
2097516592909447264,Pakistan,Saudi Arabia,neutral-reporting
2097516592909447264,Pakistan,Turkiye,neutral-reporting
2097516592909447264,Saudi Arabia,Turkiye,neutral-reporting
2097515291957666038,Iran,Pakistan,hostile
2097514495413239822,Pakistan,Saudi Arabia,skeptical
2097514495413239822,Pakistan,Turkiye,neutral-reporting
2097514495413239822,Saudi Arabia,Turkiye,skeptical
2097510975775908017,Saudi Arabia,Turkiye,skeptical
2097509007258783968,Iran,Pakistan,hostile
2097509007258783968,Iran,Saudi Arabia,hostile
2097509007258783968,Iran,Turkiye,hostile
2097509007258783968,Pakistan,Saudi Arabia,supportive
2097509007258783968,Pakistan,Turkiye,neutral-reporting
2097509007258783968,Saudi Arabia,Turkiye,supportive
2097508871493583332,Pakistan,Saudi Arabia,skeptical
2097506364926873829,Pakistan,Saudi Arabia,hostile
2097504708382347761,Pakistan,Saudi Arabia,hostile
2097499983570506205,Pakistan,Saudi Arabia,supportive
2097499983570506205,Pakistan,Turkiye,supportive
2097499983570506205,Saudi Arabia,Turkiye,supportive
2097499839059890594,Pakistan,Saudi Arabia,supportive
2097499436767428906,Pakistan,Saudi Arabia,skeptical
2097499436767428906,Pakistan,Turkiye,skeptical
2097499436767428906,Saudi Arabia,Turkiye,skeptical
2097494936023150976,Pakistan,Saudi Arabia,skeptical
2097492805925163254,Pakistan,Saudi Arabia,skeptical
2097484282738753902,Pakistan,Saudi Arabia,supportive
2097484282738753902,Pakistan,Turkiye,supportive
2097484282738753902,Saudi Arabia,Turkiye,supportive
2097463603553304855,Iran,Saudi Arabia,hostile
2097457943947919370,Iran,Saudi Arabia,hostile
2097457943947919370,Pakistan,Saudi Arabia,hostile
2097457943947919370,Iran,Pakistan,unclear
2097445164965060985,Saudi Arabia,Turkiye,supportive
2097445164965060985,Saudi Arabia,Pakistan,supportive
2097445164965060985,Turkiye,Pakistan,supportive
2097445164965060985,Iran,Saudi Arabia,hostile
2097437488839286947,Saudi Arabia,Turkiye,supportive
2097437488839286947,Saudi Arabia,Pakistan,supportive
2097437488839286947,Turkiye,Pakistan,supportive
2097437488839286947,Iran,Saudi Arabia,hostile
2097383934208479249,Iran,Saudi Arabia,unclear
2097378514941145146,Iran,Saudi Arabia,hostile
2097378514941145146,Pakistan,Saudi Arabia,skeptical
2097378514941145146,Pakistan,Turkiye,neutral-reporting
2097378514941145146,Saudi Arabia,Turkiye,neutral-reporting
2097368970093371749,Iran,Saudi Arabia,unclear
2097368970093371749,Iran,Turkiye,unclear
2097367779821474013,Pakistan,Turkiye,supportive
2097366841987604567,Pakistan,Saudi Arabia,skeptical
2097358047404597408,Iran,Saudi Arabia,neutral-reporting
2097352524466413626,Saudi Arabia,Turkiye,supportive
2097352524466413626,Saudi Arabia,Pakistan,supportive
2097352524466413626,Turkiye,Pakistan,supportive
2097352524466413626,Iran,Saudi Arabia,hostile
2097352524466413626,Iran,Turkiye,hostile
2097352524466413626,Iran,Pakistan,hostile
2097349091005202484,Iran,Pakistan,hostile
2097349091005202484,Iran,Saudi Arabia,hostile
2097349091005202484,Pakistan,Saudi Arabia,skeptical
2097345898556833992,Iran,Pakistan,hostile
2097345898556833992,Iran,Saudi Arabia,hostile
2097345898556833992,Pakistan,Saudi Arabia,supportive
2097341355890708687,Iran,Saudi Arabia,hostile
2097336747642560854,Iran,Pakistan,hostile
2097336747642560854,Iran,Saudi Arabia,hostile
2097336747642560854,Iran,Turkiye,unclear
2097336747642560854,Pakistan,Saudi Arabia,skeptical
2097336747642560854,Pakistan,Turkiye,skeptical
2097336747642560854,Saudi Arabia,Turkiye,skeptical
2097325314104000842,Iran,Saudi Arabia,hostile
2097323747191730215,Iran,Turkiye,skeptical
2097322619104366819,Iran,Pakistan,neutral-reporting
2097322619104366819,Iran,Saudi Arabia,neutral-reporting
2097322619104366819,Pakistan,Saudi Arabia,neutral-reporting
2097320754761355613,Iran,Pakistan,neutral-reporting
2097320754761355613,Iran,Saudi Arabia,neutral-reporting
2097320754761355613,Iran,Turkiye,neutral-reporting
2097320754761355613,Pakistan,Saudi Arabia,skeptical
2097320754761355613,Pakistan,Turkiye,skeptical
2097320754761355613,Saudi Arabia,Turkiye,skeptical
2097316312431395228,Iran,Pakistan,hostile
2097316312431395228,Iran,Saudi Arabia,hostile
2097316312431395228,Iran,Turkiye,hostile
2097316312431395228,Pakistan,Saudi Arabia,hostile
2097316312431395228,Pakistan,Turkiye,hostile
2097316312431395228,Saudi Arabia,Turkiye,hostile
2097313837938786694,Iran,Pakistan,skeptical
2097313837938786694,Iran,Saudi Arabia,hostile
2097313837938786694,Pakistan,Saudi Arabia,skeptical
2097312452043997465,Iran,Pakistan,skeptical
